seqname	start	stop	strand	gene_id	gene_biotype	gene_name
2	154975429	155068775	+	ENSMUSG00000027598	protein_coding	Itch
2	155040552	155041180	-	ENSMUSG00000082596	processed_pseudogene	Gm14227
2	155078453	155092197	+	ENSMUSG00000047459	protein_coding	Dynlrb1
2	155118217	155119993	+	ENSMUSG00000027602	protein_coding	Map1lc3a
2	155120163	155199350	-	ENSMUSG00000038383	protein_coding	Pigu
2	155198737	155198845	+	ENSMUSG00000076216	miRNA	Mir695
2	155222979	155231770	+	ENSMUSG00000038375	protein_coding	Trp53inp2
2	70491920	70542980	+	ENSMUSG00000014959	protein_coding	Gorasp2
2	70542751	70656072	-	ENSMUSG00000041997	protein_coding	Tlk1
2	70687033	70687930	+	ENSMUSG00000082303	processed_pseudogene	Gm13633
2	70708173	70714752	+	ENSMUSG00000085868	lncRNA	Gm13632
2	155232576	155315814	-	ENSMUSG00000038369	protein_coding	Ncoa6
2	70794905	70885927	-	ENSMUSG00000041975	protein_coding	Mettl8
2	70885672	70929486	+	ENSMUSG00000041966	protein_coding	Dcaf17
2	70948267	70973270	+	ENSMUSG00000027015	protein_coding	Cybrd1
2	180717372	180777093	-	ENSMUSG00000016346	protein_coding	Kcnq2
2	180789446	180798807	-	ENSMUSG00000016349	protein_coding	Eef1a2
2	180825305	180825408	+	ENSMUSG00000084696	snRNA	Gm24892
2	180829040	180830564	+	ENSMUSG00000016344	protein_coding	Ppdpf
2	180835514	180844582	-	ENSMUSG00000038751	protein_coding	Ptk6
2	155661752	155668845	-	ENSMUSG00000027613	protein_coding	Eif6
2	180847355	180854978	-	ENSMUSG00000027579	protein_coding	Srms
2	180858520	180859592	+	ENSMUSG00000083993	processed_pseudogene	Gm14398
2	180861806	180864647	+	ENSMUSG00000047841	protein_coding	Fndc11
2	11904893	11915121	+	ENSMUSG00000103542	unprocessed_pseudogene	Gm34768
2	12087423	12088803	-	ENSMUSG00000080801	processed_pseudogene	Gm13310
2	180869408	180883820	-	ENSMUSG00000027580	protein_coding	Helz2
2	12111443	12306733	-	ENSMUSG00000026768	protein_coding	Itga8
2	12133454	12134553	-	ENSMUSG00000104174	TEC	Gm37701
2	12305757	12317126	+	ENSMUSG00000086843	lncRNA	E030013I19Rik
2	180893242	180929828	-	ENSMUSG00000038705	protein_coding	Gmeb2
2	180933941	180934728	+	ENSMUSG00000084033	processed_pseudogene	Gm7645
2	180948252	180956293	-	ENSMUSG00000027581	protein_coding	Stmn3
2	12352074	12424281	-	ENSMUSG00000026767	protein_coding	Mindy3
2	12361906	12363307	-	ENSMUSG00000102630	TEC	Gm37289
2	12377023	12380082	-	ENSMUSG00000104449	TEC	Gm37255
2	12394683	12397294	-	ENSMUSG00000104406	TEC	Gm38014
2	12426438	12426837	-	ENSMUSG00000083547	processed_pseudogene	Gm13321
2	12702228	12711664	+	ENSMUSG00000104045	lncRNA	Gm37565
2	12928852	13008266	+	ENSMUSG00000026730	protein_coding	Pter
2	13008268	13016617	-	ENSMUSG00000049630	protein_coding	C1ql3
2	13009176	13012411	+	ENSMUSG00000104459	TEC	Gm37824
2	13014697	13017297	+	ENSMUSG00000102900	TEC	Gm37811
2	13017435	13019047	+	ENSMUSG00000103599	TEC	Gm37356
2	13040937	13044915	+	ENSMUSG00000103143	TEC	Gm37742
2	13081632	13276226	-	ENSMUSG00000026727	protein_coding	Rsu1
2	13120987	13123246	-	ENSMUSG00000103360	TEC	Gm38156
2	13166562	13168434	-	ENSMUSG00000102691	TEC	Gm37780
2	13231639	13231825	+	ENSMUSG00002074956	misc_RNA	Gm55905
2	13243750	13245438	-	ENSMUSG00000103232	TEC	Gm37160
2	121120081	121141313	+	ENSMUSG00000027254	protein_coding	Map1a
2	121124184	121126489	-	ENSMUSG00000087704	lncRNA	Gm14978
2	71042050	71093647	+	ENSMUSG00000027012	protein_coding	Dync1i2
2	13281149	13496624	-	ENSMUSG00000026726	protein_coding	Cubn
2	13513825	13549479	-	ENSMUSG00000026723	protein_coding	Trdmt1
2	71101407	71198093	-	ENSMUSG00000027010	protein_coding	Slc25a12
2	71150127	71150599	+	ENSMUSG00000082190	processed_pseudogene	Gm13641
2	71219302	71271966	+	ENSMUSG00000027018	protein_coding	Hat1
2	71242881	71243261	-	ENSMUSG00000086846	processed_pseudogene	Gm13642
2	71280858	71280958	-	ENSMUSG00002074907	snRNA	Gm55918
2	13578738	13587637	+	ENSMUSG00000026728	protein_coding	Vim
2	13655832	13798875	-	ENSMUSG00000003418	protein_coding	St8sia6
2	13677327	13679245	+	ENSMUSG00000104354	lncRNA	Gm37126
2	71283620	71355538	+	ENSMUSG00000041921	protein_coding	Metap1d
2	71325615	71325718	+	ENSMUSG00002076159	snRNA	Gm55922
2	71358457	71364325	+	ENSMUSG00000041911	protein_coding	Dlx1
2	71373752	71377098	-	ENSMUSG00000023391	protein_coding	Dlx2
2	71568159	71575741	+	ENSMUSG00000087570	lncRNA	Gm13647
2	14517402	14547622	+	ENSMUSG00000084901	lncRNA	Gm13266
2	71575960	71688760	+	ENSMUSG00000027111	protein_coding	Itga6
2	71577851	71580544	+	ENSMUSG00000086641	lncRNA	Gm13663
2	71580269	71590145	+	ENSMUSG00000084794	lncRNA	Gm13662
2	71592582	71593111	-	ENSMUSG00000081878	processed_pseudogene	Gm13739
2	71703568	71734202	+	ENSMUSG00000006494	protein_coding	Pdk1
2	71786397	71787712	+	ENSMUSG00000087345	lncRNA	Gm13746
2	121141042	121185877	-	ENSMUSG00000033526	protein_coding	Ppip5k1
2	14607899	14992719	+	ENSMUSG00000057914	protein_coding	Cacnb2
2	14608801	14609422	-	ENSMUSG00000075525	pseudogene	Gm10849
2	14616028	14618648	+	ENSMUSG00000104153	TEC	Gm38105
2	14631700	14632132	-	ENSMUSG00000070271	processed_pseudogene	Gm13268
2	14677066	14677783	+	ENSMUSG00000083633	processed_pseudogene	Gm13312
2	14678215	14679623	+	ENSMUSG00000104034	TEC	2900092N22Rik
2	14696205	14696539	-	ENSMUSG00000081008	processed_pseudogene	Gm13314
2	14697682	14698060	-	ENSMUSG00000082542	processed_pseudogene	Gm13311
2	14711645	14744533	-	ENSMUSG00000104106	lncRNA	Gm10848
2	14712476	14715149	+	ENSMUSG00000103885	TEC	Gm37006
2	14725945	14726935	+	ENSMUSG00000083305	processed_pseudogene	Gm13315
2	14740357	14742738	-	ENSMUSG00000103050	TEC	Gm38273
2	14745183	14771835	-	ENSMUSG00000087086	lncRNA	Gm13269
2	14816659	14817349	-	ENSMUSG00000085281	processed_pseudogene	Gm13316
2	14949719	14951655	+	ENSMUSG00000102673	TEC	Gm37437
2	14971009	14972334	+	ENSMUSG00000104271	TEC	Gm37891
2	121188195	121194218	+	ENSMUSG00000000308	protein_coding	Ckmt1
2	121194209	121217649	-	ENSMUSG00000033498	protein_coding	Strc
2	121223112	121244273	-	ENSMUSG00000033486	protein_coding	Catsper2
2	121231626	121231872	-	ENSMUSG00000082651	processed_pseudogene	Gm14001
2	121235722	121235954	+	ENSMUSG00000084140	processed_pseudogene	Gm14000
2	180961532	180998409	+	ENSMUSG00000038685	protein_coding	Rtel1
2	90967705	91014182	-	ENSMUSG00000040687	protein_coding	Madd
2	14999942	15059880	-	ENSMUSG00000026707	protein_coding	Nsun6
2	121244256	121269168	+	ENSMUSG00000027248	protein_coding	Pdia3
2	15036612	15038987	-	ENSMUSG00000103778	TEC	Gm36930
2	180998715	180999419	+	ENSMUSG00000118593	unitary_pseudogene	Gm52976
2	121269491	121274759	-	ENSMUSG00000027246	protein_coding	Ell3
2	15054206	15087267	+	ENSMUSG00000017418	protein_coding	Arl5b
2	121269540	121287262	-	ENSMUSG00000046110	protein_coding	Serinc4
2	15061524	15064284	+	ENSMUSG00000102258	TEC	Gm38257
2	15132411	15133494	+	ENSMUSG00000083860	processed_pseudogene	Gm13313
2	15347436	15348231	+	ENSMUSG00000080930	processed_pseudogene	Gm13367
2	15390429	15391398	+	ENSMUSG00000083631	processed_pseudogene	Gm13366
2	15401559	15402531	+	ENSMUSG00000082632	processed_pseudogene	Gm13365
2	15486723	15487152	+	ENSMUSG00000081389	processed_pseudogene	Gm13368
2	15531290	16260366	+	ENSMUSG00000075520	protein_coding	Malrd1
2	15535924	15537665	+	ENSMUSG00000103356	TEC	Gm37595
2	15961736	15962348	+	ENSMUSG00000081245	processed_pseudogene	Gm6587
2	16027919	16028236	-	ENSMUSG00000103865	TEC	Gm37416
2	121279676	121288794	+	ENSMUSG00000074884	protein_coding	Serf2
2	121281151	121281251	-	ENSMUSG00000080374	miRNA	Gm22953
2	180999483	181007197	-	ENSMUSG00000038671	protein_coding	Arfrp1
2	121283771	121289153	+	ENSMUSG00000027245	protein_coding	Hypk
2	121290716	121304548	-	ENSMUSG00000048222	protein_coding	Mfap1b
2	121311610	121311995	+	ENSMUSG00000081967	processed_pseudogene	Gm14017
2	121315913	121321993	+	ENSMUSG00000084407	unprocessed_pseudogene	Gm14018
2	91014406	91033179	-	ENSMUSG00000002108	protein_coding	Nr1h3
2	91026251	91033123	-	ENSMUSG00000086206	lncRNA	Gm13783
2	91030507	91030612	+	ENSMUSG00000088018	snRNA	Gm23390
2	121322392	121337146	-	ENSMUSG00000068479	protein_coding	Mfap1a
2	16361115	16760650	+	ENSMUSG00000026748	protein_coding	Plxdc2
2	16964720	16964829	-	ENSMUSG00002076934	miRNA	Gm55998
2	16983632	16984642	-	ENSMUSG00000082235	processed_pseudogene	Gm13326
2	17174036	17174841	+	ENSMUSG00000081525	processed_pseudogene	Gm13325
2	17186554	17190298	-	ENSMUSG00000085193	lncRNA	Gm13322
2	181006721	181025421	+	ENSMUSG00000027582	protein_coding	Zgpat
2	71811584	72087818	+	ENSMUSG00000049044	protein_coding	Rapgef4
2	71830010	71830136	-	ENSMUSG00000088297	snoRNA	Gm26408
2	71927947	71979140	-	ENSMUSG00000085439	lncRNA	Rapgef4os1
2	72055032	72062646	-	ENSMUSG00000085001	lncRNA	Rapgef4os2
2	72075309	72079319	-	ENSMUSG00000086231	lncRNA	Rapgef4os3
2	181021871	181025421	+	ENSMUSG00000090077	protein_coding	Lime1
2	121337204	121375341	+	ENSMUSG00000027242	protein_coding	Wdr76
2	181029555	181101219	-	ENSMUSG00000027583	protein_coding	Zbtb46
2	181067728	181067830	-	ENSMUSG00000089612	snRNA	Gm22708
2	181134999	181136773	+	ENSMUSG00000055882	protein_coding	Abhd16b
2	17348720	17736275	-	ENSMUSG00000053702	protein_coding	Nebl
2	17563871	17564809	+	ENSMUSG00000085100	lncRNA	Gm13324
2	91033230	91044443	+	ENSMUSG00000002103	protein_coding	Acp2
2	91041917	91067327	-	ENSMUSG00000002109	protein_coding	Ddb2
2	72115981	72272954	+	ENSMUSG00000004085	protein_coding	Map3k20
2	72158031	72158338	+	ENSMUSG00002076570	misc_RNA	Gm56014
2	72190591	72190886	+	ENSMUSG00000084261	processed_pseudogene	Rpl36a-ps4
2	72306503	72317237	+	ENSMUSG00000055612	protein_coding	Cdca7
2	72375556	72375956	+	ENSMUSG00000081538	processed_pseudogene	Rps13-ps8
2	72400825	72401166	-	ENSMUSG00000080865	processed_pseudogene	Eif1-ps3
2	72462614	72463770	+	ENSMUSG00000083279	processed_pseudogene	Pex13-ps
2	72464280	72464951	+	ENSMUSG00000081957	processed_pseudogene	Ak3l2-ps
2	72533854	72559812	+	ENSMUSG00000085252	lncRNA	8430437L04Rik
2	18200465	18397641	-	ENSMUSG00000026740	protein_coding	Dnajc1
2	72576190	72644061	-	ENSMUSG00000085427	lncRNA	6430710C18Rik
2	181138935	181159759	+	ENSMUSG00000000827	protein_coding	Tpd52l2
2	181154343	181154505	+	ENSMUSG00000088378	snRNA	Gm25184
2	155989159	156022158	-	ENSMUSG00000027620	protein_coding	Rbm39
2	156038386	156151872	+	ENSMUSG00000038116	protein_coding	Phf20
2	156153766	156154667	-	ENSMUSG00000046229	protein_coding	Scand1
2	91086299	91095024	+	ENSMUSG00000027257	protein_coding	Pacsin3
2	181162278	181196926	+	ENSMUSG00000000826	protein_coding	Dnajc5
2	121376010	121637568	-	ENSMUSG00000027238	protein_coding	Frmd5
2	121531246	121532206	-	ENSMUSG00000081264	processed_pseudogene	Gm14021
2	121549011	121549672	+	ENSMUSG00000084244	processed_pseudogene	Gm14020
2	121696262	121697198	-	ENSMUSG00000086913	lncRNA	Gm14019
2	72923145	73049268	-	ENSMUSG00000027108	protein_coding	Ola1
2	156154219	156217558	+	ENSMUSG00000038085	protein_coding	Cnbd2
2	156164322	156164600	+	ENSMUSG00000081751	processed_pseudogene	Gm14251
2	156164472	156164567	+	ENSMUSG00002076828	miRNA	Gm56058
2	72947092	72947619	+	ENSMUSG00000082455	processed_pseudogene	Gm13665
2	72962089	72962887	+	ENSMUSG00000083569	processed_pseudogene	Gm13666
2	156174237	156181301	-	ENSMUSG00000085546	lncRNA	Gm14252
2	73006955	73007299	+	ENSMUSG00000083976	processed_pseudogene	Gm13664
2	156189122	156189760	-	ENSMUSG00000082321	processed_pseudogene	Gm14253
2	156219845	156220888	-	ENSMUSG00000087323	lncRNA	Gm14170
2	156228027	156228242	+	ENSMUSG00002076826	misc_RNA	Gm56059
2	156228661	156229142	+	ENSMUSG00000084017	processed_pseudogene	Rpl21-ps9
2	73102269	73115050	+	ENSMUSG00000068859	protein_coding	Sp9
2	156252817	156253094	-	ENSMUSG00000061272	processed_pseudogene	Gm14173
2	156252849	156252944	-	ENSMUSG00002075083	miRNA	Gm56061
2	73113449	73143045	-	ENSMUSG00000041777	protein_coding	Cir1
2	91095319	91107276	+	ENSMUSG00000027255	protein_coding	Arfgap2
2	73142945	73168162	+	ENSMUSG00000008226	protein_coding	Scrn3
2	19204113	19315052	+	ENSMUSG00000037683	protein_coding	Armc3
2	181210942	181226685	-	ENSMUSG00000089917	protein_coding	Uckl1
2	19376251	19399787	+	ENSMUSG00000023094	protein_coding	Msrb2
2	19432857	19435254	+	ENSMUSG00000109733	lncRNA	Gm33940
2	19433915	19436794	-	ENSMUSG00000087103	lncRNA	Gm13344
2	19446319	19451485	-	ENSMUSG00000085388	lncRNA	Ptf1aos
2	19450474	19452312	+	ENSMUSG00000026735	protein_coding	Ptf1a
2	121697451	121766701	+	ENSMUSG00000060227	protein_coding	Golm2
2	19467648	19558725	-	ENSMUSG00000026734	protein_coding	4921504E06Rik
2	121722052	121722165	-	ENSMUSG00002076141	rRNA	Gm56104
2	19513901	19514128	-	ENSMUSG00000084160	processed_pseudogene	Gm13345
2	121784233	121786573	-	ENSMUSG00000074881	protein_coding	Mageb3
2	19638845	19641797	-	ENSMUSG00000086621	lncRNA	Gm13348
2	19657055	19657159	-	ENSMUSG00000080227	processed_pseudogene	Gm13343
2	19662563	19665394	+	ENSMUSG00000043415	protein_coding	Otud1
2	91105413	91275049	-	ENSMUSG00000040591	protein_coding	Cstpp1
2	19681522	19690968	-	ENSMUSG00000087246	lncRNA	Gm13346
2	19682062	19683414	+	ENSMUSG00000083893	processed_pseudogene	Gm13347
2	19696099	19696230	+	ENSMUSG00000077342	snoRNA	Gm24670
2	91174367	91174534	-	ENSMUSG00000081248	processed_pseudogene	Gm13787
2	91237399	91237481	-	ENSMUSG00002076807	miRNA	Gm56105
2	19893464	19893539	+	ENSMUSG00002075867	miRNA	Gm56106
2	181223896	181234596	-	ENSMUSG00000000823	protein_coding	Zfp512b
2	181229693	181229761	-	ENSMUSG00000098824	miRNA	Mir7006
2	91287856	91344124	+	ENSMUSG00000027253	protein_coding	Lrp4
2	91353925	91354229	-	ENSMUSG00000081834	processed_pseudogene	Gm13770
2	181233661	181297453	+	ENSMUSG00000002455	protein_coding	Prpf6
2	181237011	181241005	-	ENSMUSG00000038605	protein_coding	Samd10
2	181298827	181301260	+	ENSMUSG00000108976	protein_coding	Gm29797
2	73171850	73216916	-	ENSMUSG00000041762	protein_coding	Gpr155
2	181304099	181304205	+	ENSMUSG00000077518	snRNA	Gm25879
2	181311629	181313433	-	ENSMUSG00000046470	protein_coding	Sox18
2	73187612	73194677	+	ENSMUSG00000085519	lncRNA	Gm13703
2	73201253	73209641	+	ENSMUSG00000086546	lncRNA	Gm13709
2	73217314	73250842	+	ENSMUSG00000087176	lncRNA	D230022J07Rik
2	73252253	73259486	+	ENSMUSG00000085768	lncRNA	Gm13707
2	121786482	121844123	+	ENSMUSG00000033411	protein_coding	Ctdspl2
2	121859027	121887079	+	ENSMUSG00000027236	protein_coding	Eif3j1
2	121859123	121859190	+	ENSMUSG00002076932	miRNA	Gm56114
2	181322103	181329864	+	ENSMUSG00000059540	protein_coding	Tcea2
2	121884001	121948867	-	ENSMUSG00000033396	protein_coding	Spg11
2	73259954	73360078	-	ENSMUSG00000075284	protein_coding	Wipf1
2	73290049	73307946	+	ENSMUSG00000086069	lncRNA	Gm13708
2	121950589	122016670	-	ENSMUSG00000027233	protein_coding	Patl2
2	73393559	73410682	-	ENSMUSG00000027107	protein_coding	Chrna1
2	156262829	156385134	+	ENSMUSG00000027624	protein_coding	Epb41l1
2	73426870	73446356	+	ENSMUSG00000086544	lncRNA	Chn1os3
2	121978167	121983564	+	ENSMUSG00000060802	protein_coding	B2m
2	156286953	156289528	-	ENSMUSG00000086872	lncRNA	Gm14225
2	156293826	156297571	-	ENSMUSG00000085524	lncRNA	Gm14224
2	121991181	122009508	+	ENSMUSG00000033368	protein_coding	Trim69
2	156389504	156410892	+	ENSMUSG00000027628	protein_coding	Aar2
2	156413712	156419377	+	ENSMUSG00000055494	lncRNA	Gm14168
2	122016753	122036878	+	ENSMUSG00000027229	protein_coding	Terb2
2	122038401	122038746	+	ENSMUSG00000082670	processed_pseudogene	Gm14050
2	156451126	156455342	-	ENSMUSG00000086118	lncRNA	Gm14169
2	122045101	122045835	-	ENSMUSG00000079966	processed_pseudogene	Gm14058
2	122050474	122050872	+	ENSMUSG00000070692	processed_pseudogene	Rps12-ps10
2	122065230	122095821	+	ENSMUSG00000027227	protein_coding	Sord
2	181330212	181335770	-	ENSMUSG00000002458	protein_coding	Rgs19
2	181338586	181340235	-	ENSMUSG00000045794	protein_coding	Lkaaear1
2	122109728	122128930	-	ENSMUSG00000068452	protein_coding	Duox2
2	122129381	122133366	+	ENSMUSG00000027225	protein_coding	Duoxa2
2	181356809	181362778	+	ENSMUSG00000027584	protein_coding	Oprl1
2	181365835	181366735	-	ENSMUSG00000082786	processed_pseudogene	Gm14489
2	122132672	122144211	-	ENSMUSG00000027224	protein_coding	Duoxa1
2	122146153	122178453	+	ENSMUSG00000033268	protein_coding	Duox1
2	19914591	20815524	+	ENSMUSG00000036617	protein_coding	Etl4
2	122179373	122199643	-	ENSMUSG00000033256	protein_coding	Shf
2	122215970	122216121	-	ENSMUSG00000088506	snRNA	Gm24409
2	19939674	19939764	+	ENSMUSG00002076568	snoRNA	Gm56130
2	19970778	19972208	-	ENSMUSG00000083777	processed_pseudogene	Gm13361
2	19997732	19998253	+	ENSMUSG00000060795	processed_pseudogene	Gm13363
2	20041907	20042705	-	ENSMUSG00000082164	processed_pseudogene	Gm13360
2	20239856	20240875	-	ENSMUSG00000081128	processed_pseudogene	Gm13328
2	20285330	20285436	+	ENSMUSG00000118880	snRNA	Gm23970
2	20305628	20329481	-	ENSMUSG00000091457	lncRNA	Gm17171
2	20425381	20437745	-	ENSMUSG00000085477	lncRNA	Gm13335
2	20564615	20564703	+	ENSMUSG00002076489	misc_RNA	Gm56138
2	20714186	20718045	-	ENSMUSG00000086418	lncRNA	Gm13362
2	156455625	156606283	+	ENSMUSG00000061689	protein_coding	Dlgap4
2	156456367	156457368	-	ENSMUSG00000087508	lncRNA	Gm14174
2	156474745	156475388	-	ENSMUSG00000083498	processed_pseudogene	Gm14172
2	156556460	156562829	-	ENSMUSG00000086638	lncRNA	4930405A21Rik
2	156617340	156623578	+	ENSMUSG00000067818	protein_coding	Myl9
2	156631732	156632323	-	ENSMUSG00000082196	processed_pseudogene	Gm14231
2	122256958	122291618	+	ENSMUSG00000027219	protein_coding	Slc28a2
2	122257675	122257950	+	ENSMUSG00000083645	unprocessed_pseudogene	Gm14086
2	122297416	122298007	-	ENSMUSG00000081219	processed_pseudogene	Bambi-ps1
2	156681927	156697490	+	ENSMUSG00000062175	protein_coding	Tgif2
2	156688290	156691635	-	ENSMUSG00000102323	TEC	Gm37790
2	122315422	122358521	+	ENSMUSG00000079071	protein_coding	Slc28a2b
2	156698536	156700132	-	ENSMUSG00000074629	TEC	4930518I15Rik
2	156702225	156702470	+	ENSMUSG00002075925	misc_RNA	Gm56145
2	156705048	156715483	+	ENSMUSG00000027637	protein_coding	Rab5if
2	91357107	91451009	+	ENSMUSG00000040549	protein_coding	Ckap5
2	91426415	91426525	+	ENSMUSG00000077221	snoRNA	Snord67
2	156714377	156729112	-	ENSMUSG00000027636	protein_coding	Sla2
2	156730774	156757303	-	ENSMUSG00000080880	unprocessed_pseudogene	Gm14278
2	156731384	156731927	+	ENSMUSG00000083831	processed_pseudogene	Gm14248
2	156734802	156735038	-	ENSMUSG00000081616	processed_pseudogene	Gm14247
2	73441004	73605690	-	ENSMUSG00000056486	protein_coding	Chn1
2	73488614	73490607	+	ENSMUSG00000085838	lncRNA	Chn1os1
2	73639506	73639769	+	ENSMUSG00000081062	processed_pseudogene	Gm13640
2	122543967	122563376	+	ENSMUSG00000087017	lncRNA	4930417H01Rik
2	91455665	91466759	-	ENSMUSG00000027249	protein_coding	F2
2	91472030	91472267	-	ENSMUSG00000083832	processed_pseudogene	Gm13771
2	122580423	122591395	+	ENSMUSG00000005804	protein_coding	Bloc1s6
2	91474014	91480136	-	ENSMUSG00000075040	protein_coding	Zfp408
2	122607157	122651489	+	ENSMUSG00000005803	protein_coding	Sqor
2	123115844	123116131	+	ENSMUSG00000084372	processed_pseudogene	Gm13988
2	156769265	156833976	-	ENSMUSG00000027634	protein_coding	Ndrg3
2	156806078	156806213	-	ENSMUSG00002074935	scaRNA	Gm56159
2	156836093	156836812	-	ENSMUSG00000082163	processed_pseudogene	Gm14276
2	181405125	181469590	+	ENSMUSG00000010505	protein_coding	Myt1
2	20852730	20973692	-	ENSMUSG00000036591	protein_coding	Arhgap21
2	20926671	20936200	-	ENSMUSG00000085206	lncRNA	Gm13380
2	21049619	21146765	-	ENSMUSG00000086821	unprocessed_pseudogene	Gm13377
2	21101910	21125470	+	ENSMUSG00000087219	lncRNA	Gm13376
2	21175894	21176024	+	ENSMUSG00002075392	rRNA	Gm56168
2	21185542	21210176	-	ENSMUSG00000026679	protein_coding	Enkur
2	156837185	156849074	-	ENSMUSG00000027635	protein_coding	Dsn1
2	21202501	21202677	-	ENSMUSG00002076042	misc_RNA	Gm56169
2	181479647	181499254	+	ENSMUSG00000027589	protein_coding	Pcmtd2
2	156857719	156921174	-	ENSMUSG00000055485	protein_coding	Soga1
2	156928975	156938402	+	ENSMUSG00000074628	protein_coding	Tldc2
2	181506130	181512623	+	ENSMUSG00000038628	protein_coding	Polr3k
2	181538616	181540505	+	ENSMUSG00000083397	processed_pseudogene	Gm5466
2	21210535	21219820	+	ENSMUSG00000048550	protein_coding	Thnsl1
2	21248916	21249251	+	ENSMUSG00000084071	processed_pseudogene	Gm13378
2	21346736	21373922	-	ENSMUSG00000085680	lncRNA	Gm13327
2	181632922	181645654	+	ENSMUSG00000098505	protein_coding	Gm14496
2	91480205	91502671	+	ENSMUSG00000027247	protein_coding	Arhgap1
2	21372353	21835358	+	ENSMUSG00000045967	protein_coding	Gpr158
2	21447720	21448340	-	ENSMUSG00000080846	processed_pseudogene	Gm13379
2	21799744	21799866	-	ENSMUSG00000077572	snoRNA	Gm24886
2	22072637	22074230	+	ENSMUSG00000081467	processed_pseudogene	Gm13337
2	22232314	22508264	+	ENSMUSG00000025716	protein_coding	Myo3a
2	22415336	22415542	-	ENSMUSG00000082516	processed_pseudogene	Gm13342
2	22477303	22477974	-	ENSMUSG00000083863	unprocessed_pseudogene	Gm13341
2	22478115	22479659	-	ENSMUSG00000083563	unprocessed_pseudogene	Gm13340
2	22480036	22480545	-	ENSMUSG00000082884	unprocessed_pseudogene	Gm13339
2	22512217	22583886	+	ENSMUSG00000026787	protein_coding	Gad2
2	22544295	22544362	+	ENSMUSG00000106199	miRNA	Mir3967
2	22556670	22556764	+	ENSMUSG00002076064	miRNA	Gm56175
2	22603523	22603883	+	ENSMUSG00000083453	processed_pseudogene	Gm13338
2	22645996	22652285	+	ENSMUSG00000085353	lncRNA	1700092C17Rik
2	22652756	22653090	-	ENSMUSG00000083057	processed_pseudogene	Gm13356
2	22664106	22765665	+	ENSMUSG00000026786	protein_coding	Apbb1ip
2	22785333	22785748	-	ENSMUSG00000069136	pseudogene	A130006I12Rik
2	91504963	91540921	-	ENSMUSG00000027244	protein_coding	Atg13
2	91541197	91551890	+	ENSMUSG00000027243	protein_coding	Harbi1
2	91546504	91547764	-	ENSMUSG00000082457	processed_pseudogene	Gm13776
2	156939453	156977185	-	ENSMUSG00000027639	protein_coding	Samhd1
2	22785534	22830278	+	ENSMUSG00000026784	protein_coding	Pdss1
2	22792400	22792519	+	ENSMUSG00002076724	snoRNA	Gm56180
2	22803305	22803844	-	ENSMUSG00000081861	processed_pseudogene	Gm14441
2	156987813	157046454	-	ENSMUSG00000027641	protein_coding	Rbl1
2	157010740	157011099	+	ENSMUSG00000084113	processed_pseudogene	Gm14277
2	73646853	73722983	-	ENSMUSG00000027104	protein_coding	Atf2
2	157050470	157121469	-	ENSMUSG00000074627	protein_coding	Mroh8
